movie_title,review
Robocop 3 (1993),"Kevin McElligott
9 months ago
Great Robocop. Great times.       I still need extra character but think I got the limi...
Was this review helpful to you?
Helpful
Unhelpful"
Robocop 3 (1993),"Ajinkya Joshi
5 years ago
This movie is underrated 
Has all of the action of the first and the second movie
love all of the 3 original movies and the 2012 remake/reboot
1 person found this helpful.
Helpful
Unhelpful"
Robocop 3 (1993),"David Clark
9 months ago
The Robo Cop franchise hits rock bottom here.  Just go watch Tom and Jerry.  They are better.
4 people found this helpful.
Helpful
Unhelpful"
Robocop 3 (1993),"Joe Barbosa
a year ago
Classic epic trilogy 👌.  Orion Pictures greatest achievement ♥️.
1 person found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Johnny McDobbsy
4 months ago
Not gonna get into any spoilers for this 3-decade old film, but I don't really need to in order to give you my thoughts. And they go something like this:
Look, this movie isn't exactly at a Heat/The Italian Job/Hell or High Water level of quality. Butt! It IS definitely one of my favorite guilty pleasury heisty dramas of all time. All the acting is top-notch. The drama is dramatic. There's also a surprising amount of levity, but it gets much much darker toward the end. It's a bit cheesy, and it  ...MORE
2 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Keshon Lloyd
9 months ago
happy 130 review for me!!!!!!!!!! so this movie is good movie i really love it. i like the cast of characters really makes does movie very good man i love the heist in does movie there pretty enteraining.I love the actors like the girl group was very smart like this director genuis.the 3rd act is the best part of the movie and its very good i was sad when they dead jada penkins character didn't dead but all right but that was sad that i was thinking in my head when i had to go to bed that is hea ...MORE
4 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Tamara Lockett
4 years ago
There should not be a reimagining of this movie... it definitely should be a sequel. These women played their parts in Set it Off....look at who they are today. These women are gorgeous than ever before and revenge is on Frankie mind right now, Stony has the chance to redeem herself... but protecting her love one is her first priority. Cleo has a sister that's been holding her down in prison, ""Young Ma"" rapping and grinding until her sister gets out.... trying to stay alive in these streets. Is  ...MORE
39 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Dawn Carrington
9 months ago
I loved this movie.  I am not sure how many times I have seen it, but it always catches my attention if I happen to switch channels and see that it is on.   My favorite part is when Frankie gets caught and Stoney is watching everything from the bus.  A tear rolls down my eye every time, as if it is the first time I am watching.  I can't wait to see the play.
21 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"King Moe
3 years ago
4stars

The best performance by Queen latifa if I ever seen one and today is still one of my favorite top 50 greatest movies.

It has everything you want in a movie
Action
Drama
Love
Great story 
Suspense
Thrills 
You name it!

Should be a sequel
5 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Tiara H
a week ago
One of my favorite movies. I watched it younger and didn't understand the impact of the movie but as an adult, I have a different appreciation. It's excellent casting, amazing to see how Kimberly Elise evolved in her acting career. 
Highly recommend!
Was this review helpful to you?
Helpful
Unhelpful"
Set It Off (1996),"Jan Moore
2 years ago
Great actresses casted in this movie!! I truly feel that it's really quite a great mystery, action type movie mystery being a non racist older white woman. I've got it saved in my list of favorite shows on my satellite receiver.
I've never gotten tired of watching it!!
7 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Thandy Mosiapoa
8 months ago
What can I say? One of the best movies of all time . It's there on my top 10 list of best movies I've ever watched in my entire life. The message behind it, the outline of what black women go through .. this is absolutely beautiful.
Was this review helpful to you?
Helpful
Unhelpful"
Set It Off (1996),"La Black Princesa
9 months ago
Phenomenal, a classic , original. Love love love love love this movie. Hands down. The best. Must see. If you haven’t watched this , you’re definitely missing out on life’s experiences. This heartfelt movie, action packed , will have you on the edge of your seat.
1 person found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Megan O'Brien
9 months ago
This movie rules. Great acting, good story line, great sisterhood. What they did with such a minuscule budget is truly incredible. The action sequences were excellent. 100 stars. I love this film.
5 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Anna Mwikali
5 months ago
I've watched this movie like a hundred times and I still get emotional every time😪
Set it Off is truly a 90s gem. 
Kudos to Queen Latifah, Jada Pinkett Smith, Vivica Fox and Kimberly Elise for the most authentic acting.
Was this review helpful to you?
Helpful
Unhelpful"
Set It Off (1996),"Wazma Rashedy
3 years ago
Best movie ever. It shows the struggles of hood women and their daily challenges. It shows to be grateful for what you have in life cause some don’t got the money or family to support them and end up getting in a bank robbing situation. These actresses dedicated their role to this movie and this should receive more credit.
4 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Yvonne Harris
9 months ago
This movie is about four friends who rob banks. It is a portrait of how minority women are treated in our society. These women watch their lives disintegrate until there is nothing left but dispair and death. Stony's brother is killed by the police. Frankie is fired from her bank job. Elise (Tisean) is a struggling single mom and a reluctant participate.  Cleo (Queen Latifah) nailes it as the lesbian.  This movie is  clearly not for very young viewers.
4 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Sundip Patel
3 years ago
THIS WAS THE BEST MOVIE TO WATCH WHERE WOMEN ARE MISTREATED AND MISJUDGED AND MISLEAD TO COMMIT CRIME THAT WAS NOT THEIR FAULT. THEY ALSO PAID THE PRICE .  WORTH A MOVIE TO WATCH   5 STARS ..
4 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Denicire Blog
3 years ago
You guys need to watch this movie. It's soo good. Like what? Soooooooo gooood. They played thier role so well. I love this movie mean 😭
3 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Candi Hearn
9 months ago
I have watched this movie many times.  There is so much more to this story and needs to be seen more than once for sure.   This movie, like Harlem Nights, does not get the respect they deserve.
3 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Rosie Belle
2 years ago
Best movie ever! I have watched it too many times to count. And cried when Cleo and Frankie died...The acting was brilliant! - I only have one critic.... I hated Ella Joyce's character!
2 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Adrien Gray
a year ago
Set it Off was a great movie. It’s also one of the best movies of the 90’s. They should make another movie like this.
Was this review helpful to you?
Helpful
Unhelpful"
Set It Off (1996),"Shuntel Esters
4 years ago
People be so negative when it comes to just about anything.. I give this movie 10 along with training day which is another favorite of mine 😊
4 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Aaliyah Spencer
5 years ago
The acting was great. Even though it was before my time, it definitely shows that black women can represent an entire community and put on a performance of a lifetime.
6 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Just for Fun
9 months ago
This movie was very good, I enjoyed watching it. It was sad at the end and I cried my eyes out but it was good. The movie was heart warming,touching,and lots of good acting.
1 person found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Nontandoyenkosi -
9 months ago
I absolutely loved and enjoyed this movie.The characters were so real,they had me in each moment.I recommend this movie to everyone.It is a real tear-jerker.I wish they still made movies like this these days..
2 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Mya Breezy
3 years ago
This movie is so iconic and great I had to watch it over 5 times. The characters, the dialogue and everything is perfect about this movie
2 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"jadin barnes
5 years ago
i loved it!! It really gets you to crying. Everytime i watch it i always burst out into tears. Its a really understanding idea might even give you some ideas
5 people found this helpful.
Helpful
Unhelpful"
Set It Off (1996),"Jordy Lunkhead Verrill
2 years ago
Excellent movie. Watching it again after all these years. holds up as a great movie with a heartbreaking ending but superb acting throughout
Was this review helpful to you?
Helpful
Unhelpful"
Selena (1997),"KHLOE CARDONA
9 months ago
Selena was a beautiful soul with unique talent to give to the Latin American Selena was the girl to spark up someone's day from just being there. Selena is a big star and forever be one. Her music inspires people to write music.She was the life of the party to having screaming crowds scream her name everywhere she was. Jennifer Lopez brought Selena to life on screen. People love Selena and i do too. I miss her soul by now she would have millions of awards for her music. She became was a girl jus ...MORE
44 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Grethel Castro
9 months ago
Selena Quintanilla was a beautiful innocent soul who was amazing ,lovely and didn't deserve to die. One of my favorite songs dreaming of you (LOL i'm listening to it right now while typing) She married her guitarist chris perez she even dreamed to have a future to start her own family. When i watched the ending it made me cry the song at the end still makes me still think of her she may not be alive. But she is watching her family, fans, and friends in the clouds. I hope she is happy in heaven a ...MORE
23 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Evelyn Gomez
3 years ago
Honestly I have no words.. the film was SO good it honestly left me speechless.. Selena is and will always be someone we will forever remember and not just because of her music but because of her kindness and her strength.. Jlo did an amazing job bringing her story to life and showing how Selena’s life was growing up.. Selena’s life story still brings tears to my eyes just like the ending of this movie.. I HIGHLY recommend watching this movie if you haven’t already.. “Anything For Selenas” ❤️❤️
29 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Selena Coronis
2 years ago
Khloe Cardona makes a great review. Her review is a nice balance between the movie and the actors. Cardona compliments how well the actors made the movie and portrayed the story very well. Her example of how Selena made this world just a little bit better in so many ways, and she goes on to explain how those parts were incorporated in the movie and executed by Jennifer Lopez very well. One reading her review may be able to tell that her attitude toward this moving was exciting, she was hyping up ...MORE
2 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Rosemaria Lubrano
8 months ago
It's a terrific movie. One of my great favorites. Jennifer Lopez portrayed Selena so perfectly. It's as if she had returned to life to tell her own story. There is a scene in the movie I always found sad. It depicts Selena dreaming of the English tour. She's on stage when a white rose lands at her feet. Then everything fades and becomes dark. I always believed the white rose represented death. Many years ago my mother told me white flowers are given when someone dies. Since the Italian/ Spanish  ...MORE
Was this review helpful to you?
Helpful
Unhelpful"
Selena (1997),"Yasmeen AlSaud
9 months ago
I love Selena🤍
A touching movie+story I will never forget.
Jlo truly portrayed her and I loved it so much. I still get the same exciting feeling watching it for the 100th time! It is an unforgettable film you must watch it if you haven’t so yet. 
I promise, this film will not disappoint✨
Selena truly is a queen we will never forget!
“Anything for Selenas” 🌹
11 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Gracie Holt
5 months ago
I liked this movie so much! It talked about the life of Selena from when she was kid up until her death. I loved how that the Dad saw something in Selena from the very beginning and he had this vision of Selena being the lead, Suzette on the drums, and AB producing her music and playing in the band. Highly recommend this Movie! J Lo played a wonderful Selena!
Was this review helpful to you?
Helpful
Unhelpful"
Selena (1997),"Jessica Laffin
9 months ago
This movie was Disney to me  as a little girl. I learned so much more about life than I ever did watching Disney. I fell in love with Selena. She became my idol and I learned on my own what Racism was and I realized that if I loved Selena as much as I do then I would have to respect and love people like her and not like me or her. Everyone pretty much, because it would be hypocrisy for not respecting people who didn't look like and only loving and respecting Selena. I learned about death from th ...MORE
19 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Lore Prado
9 months ago
Selena will always be our priceless Tejana singer forever. We all miss her beautiful smile and well character to all people. I watched today on Netflix Selena movie and to me there is no one that can take her place, but I wasn't to amazed with the outcome of the movie. I feel Selena could of been much better as in her growing up and becoming who she was .  DON'T get me wrong here. She was an awesome singer, beautiful in and out but I just don't feel they played her role correctly as I would watc ...MORE
4 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Chris McKnight
9 months ago
Selena is a rocket-breaking phenomenon. The best biographical movie in honor of Selena. Jennifer Lopez was phenomenal on this film. The entire cast did an beautiful job. Also loved Rebecca Lee Meza in whom starred as the young Selena. All Selena fans would fall in love with this movie. A truly must watch and own.
16 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Ximena Sanroman
9 months ago
This movie is beyond incredible all the actors did an amazing job especially Jlo.. If anything this is way better than the Selena series. I actually learned some new things about Selena by watching the movie. It's fun and educational! Perfect for all ages. Great job #iheartselenamovie
3 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Lizbeth Villanueva-Nava
9 months ago
yes I Have a DVD of Selena Started Jennifer Lopez In Selena The Movie And This X-Mas Eve We are Watch Of Selena The Movie Me and Mom and Dad My Sisters We are Watch Of Selena I have T-shirts  Of Selena and My Sister She have a Two T-shirts Of AALIYAH And Selena I have a Two T-Shirts TOO!!!! I Have a 2PAC and Selena and AALIYAH and I Have a Michael Jackson and i have a Queen And Other t-shirt of Michael Jackson The White Shirt My size Of 3X  and Yeah That's It oh My Little Sister She Have a The W ...MORE
3 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Juliana Martinez
9 months ago
I really love the movie I like how to end they play dreaming of you and show pictures of Selena I told Jennifer Lopez did everything right and she looked the part 2 she did amazing and Jennifer Lopez really did look like Selena and I I like 10 Jennifer Lopez did like such an amazing job it was a beautiful movie and Salinas will it take you from us too soon at favorite scene from when we had to be anything for Salinas everyone in the movie did amazing job and it was such a good movie I would watc ...MORE
Was this review helpful to you?
Helpful
Unhelpful"
Selena (1997),"Keira Sanderson
9 months ago
Selena was the best lady in the world if only she would have lived longer. The movie was great until the end, it was very sad. I am 10 years old and i am writing about this movie because Selena is the only lady that i would write about if i had a choice. I love Selena's music and she was very beautiful. I wish i was around then so i could go to at least one of her concerts.
3 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Sinayah King
9 months ago
let's get real for a second the movie was absolutely perfect from start to fin. I enjoyed it so much that every time I watch I watch it I cry, ( I wish I was lying) I would have loved to hear her grow up with the times and listen to her music develop. I have nothing else to add to the movie and she is amazingly perfect.
2 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"ABIGAIL PEREZ
9 months ago
Selena was one of my favorite singers in my life time. even though we have the same last name we are different i still think of her as my family member. i rememberd when i went to her boutique and i got to see her really dad and all of the other thing that she made and had in her life time made me so sad that youlanda had to kill her.💃🎤 

froever Selena!
2 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Mike Nordquist
4 years ago
Selina is a very good movie. Jennifer Lopez did a very great in playing the part of Selina with a great supporting cast. Edward James Olmos is super great playing the part of Selina's father!! It was very sad at the end when Selina was killed and taken way to soon!! Miss you very much Selina!!!!!!!
9 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Doubara Dennis-Otiotio
3 years ago
Selena didnt deserve to leave when she did, she was a beautiful amazing person, and its sad that people born after 2000 most likely won't know her because of someone's selfishness, she deserved way more than she got and this movie is a tribute. JLO definitely studied selenas mannerisms for this and her body language was so similar from the dancing to the way selena interacted with the crowd, it was beautiful and an honestly similar, and amazing portrayal
5 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Neq Asg
a year ago
Still a great movie. Selena was beautiful and very talented. Everyone acted so great in this film it feels real. J. Lopez did EXCEPTIONAL as Selena. Her greatest role in my opinion. Such a heartbreaking tragedy.
Was this review helpful to you?
Helpful
Unhelpful"
Selena (1997),"Michele Rhodes
9 months ago
This is an all-time favorite of mine and all of my students.  It is one of the best biopics every made.  The story is unified beautifully, it introduces viewers to a legend, and makes us all Selena fans!
6 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"JESSICA REMIGIO
9 months ago
This movie was amazing! Jennifer Lopez was beautiful, looking identical to Selena. Selena is my idol, wishing to sing for her and after her. She inspires me to my last breath. Hoping to watch it again. Already watched it 3 times!
4 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Aliyah Alrashidi
4 years ago
Last year I watched this movie in Spanish class and today I was listening to a song on YouTube and seen Selena's name so I went on the internet to find out more about what happened and the year is 2020 and in 2025 in March Yolanda is supposed to get out on parole I feel very deeply for Selena and I wish she could be here this day present she impacted a lot of people so all I want to say is rest in peace and we love her dearly😔
10 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Missy Newell
9 months ago
I didn't like it.  We Stopped watching afer 3 episode.  It didnt have the same emotional impact as the jennifer lopez version.  The acting was horrible and this selena and her constant hair issues was boring.  Funny how her sister is listed as executive producer. You'd think she'd  push for more authenticity.  This version has more of Suzy and AB then what we really care sbout.
6 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Isabellaa F.
3 years ago
Amazing movie that i never get tired of and can rewatch anytime i come across it.  JLo and everyone did AMAZING and i found it awesome that they used pete astudillo as himself!! Overal this movie is awesome and i highly recommend it.
4 people found this helpful.
Helpful
Unhelpful"
Selena (1997),"Sariya Qassm
9 months ago
i love the movie i love the songs i heard them all there amazing i always watch this movie. she is my inspiration i wish i could become the next selena. all the other people in this world you should watch this movie because you can get your inspiration to sing
2 people found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Kyle Vansteelandt
a week ago
1.5/4 As a passionate wildlife lover, and a fellow American as well, I always love North American wildlife. I also happened to be fond of the fascinating documentary series, ""Marty Stouffer's Wild America,"" when I was ten years younger. So I was eager to see what this film has to offer. The film started off good as I found myself charmed by the exuberant energy from the craftsmanship, the performances by the cast, and even some interesting exposition. However, the movie's charm disintegrates aft ...MORE
Was this review helpful to you?
Helpful
Unhelpful"
Wild America (1997),"Matt Jacoby
9 months ago
Return to the 60's in this mid to late 90's family flick. A trio of brother's, the youngest of whom is always & routinely tortured in a brotherly way (meaning harmless & good nature mostly, not literal torture) set off on adventure and to see the country together. The older brothers are obsessed with filming and camera's of the period this film is set in and really, that's largely HOW they're youngest brother gets subjected to so much torture by them. Played by Johnathan Taylor Thomas the younge ...MORE
Was this review helpful to you?
Helpful
Unhelpful"
Wild America (1997),"Joel Logan
3 years ago
Loved it, it may not have all the cgi stuff and seem cheap made, but it’s a wonderful movie! Tells a great story and has a lot of meaning. Marty Stouffer did a lot with his tv series “Wild America” and I don’t know how true the movie is to actual life but sure seemed good to me.
4 people found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Dominick Pucci IV
3 years ago
Wild America is one of my favorite movies of the 1990s. The bond between the brothers is amazing and their adventure is inspiring. This was a childhood favorite that my sister, grandma, and I used to watch when we went camping. Scott Bairstow was the best actor in this movie.
2 people found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Jacob 916Baller
3 years ago
One of my favorite movies ever. When u watch it if u really understand the 3 brothers they way they bonded and had that adventure. If u understand the point of the movie it's one of the best relatable movies and based on a true story.
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Stephen Jacewicz
4 years ago
Wild America is a fun adventure but certain scenes are too fast and short, and I feel there was too much more then the adventure itself. Not nesscarily a problem but I'm thinking there might have been more adventure they did, not sure. Even before and after the adventure is a fun time.
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Siggi Roberts
4 months ago
If you’re looking for a typical, yet great 90’s movie this is it. I watched it because I wanted something nostalgic. I woud give the character development a 5/10, but nonetheless it was a good movie!
Was this review helpful to you?
Helpful
Unhelpful"
Wild America (1997),"Wimpy Jedi Warrior
3 years ago
I liked it. I don't care about your opinion, just like you do not care about mine. Your best bet would be to watch it and form your own
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Renee Poston
4 years ago
I have 3 sons and this is one of their favorite movie. If more boys and their families would watch this movie then maybe  we wouldn't have so many whimpey kids.
2 people found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Alicia Zarate
7 months ago
Great movie. Have loved it since I was a kid. I don't really understand the hate around it.
Was this review helpful to you?
Helpful
Unhelpful"
Wild America (1997),"Connie Sloan
4 years ago
This is one of our families favs.  The music is right up our alley too! Great coming of age story
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Robert Jeremiah
a year ago
Great movie. A little over the top on some things. But we’ll done and very entertaining
Was this review helpful to you?
Helpful
Unhelpful"
Wild America (1997),"Jess Ell
9 months ago
One of my favorite movies of all time. I can not wait to watch this with my grandson.
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"TJ
5 years ago
Wild America Is One Of The Biggest Adventures Of All Time Is Coming Pat Collins WWOR TV
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Brody Thomas
9 months ago
it was boring and was very cheap. It felt like I was watching an offbrand version of a movie
Was this review helpful to you?
Helpful
Unhelpful"
Wild America (1997),"Dillon Leibowitz
2 years ago
Remember watching this when I was age 5 fantastic movie!
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Yogendra Lakraj
4 years ago
Awesome movie
..the story line and plot was good
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Charlotte Rhodes
4 years ago
my all time favourite, love it so much :)
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Taylor
a month ago
It’s so bad from the stuffed animal teddy bears to the rubber rattlesnakes..
Was this review helpful to you?
Helpful
Unhelpful"
Wild America (1997),"Debra Howard
4 years ago
Great family, especially boys, movie
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"EMMANUEL RAJAB
a year ago
Helps people understand nature
Was this review helpful to you?
Helpful
Unhelpful"
Wild America (1997),"Lucía Rich
9 months ago
Loved it, watched it 20 times 🤩
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"N M
5 years ago
yes gr8 movie sir
2 people found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Dean Montgomery
5 years ago
pretty classic
1 person found this helpful.
Helpful
Unhelpful"
Wild America (1997),"Noah Ageton - 280827
9 months ago
this movie is awsome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1 person found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"John Ohanian
a year ago
Very good movie, excellent acting from Belushi, Shakur, Dennis Quaid,James Earl Jone. Lela Rochon very good performance, and shes hot. This film is well directed, excellent camera work, and lighting. And the story is very good. I can recommend this wonderful movie  to anybody liking crime movies about 2 crooked cops.  The city was unnamed, but it was filmed in Los Angeles. ""Keep your sense of humor, remain loyal, you""ll live longer"". Its available on mgm dvd.
3 people found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"Robert Wilson
a year ago
Fed up spending 20 bucks at the cinema on ticket and food to then have a boring script forced on you? Then watch this non stop drama!
3 people found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"Bernadette Amador
a month ago
It was a great movie..Tupac had some acting skills for sure..and Jim B was really good playing a bad guy 
Good cop flick
Was this review helpful to you?
Helpful
Unhelpful"
Gang Related (1997),"Anthony Eduardo Souza
9 months ago
THIS MOVIE WAS AWESOME I RECOMMEND IT TO EVERYBODY IN THE WORLD PLS PLS WATCH THIS MOVIE THE ACTORS WERE THE BEST THEY DID REALLY GOOD IN THE MOVIE SO YA WATCH THE MOVIE!!!
6 people found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"Harshvardhan Raut
9 months ago
this movie is very suspensful I am going to give it 4 stars cause it takes little time to take up speed
4 people found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"kenny obadiah
4 years ago
i just love this movie❤️❤️ mostly cause Pac was a part of it.
6 people found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"Jonny Crow
a year ago
Classic, proper movie 👌. Good films are few and far between now
1 person found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"Dave Samra
7 months ago
Solid movie all around, Tupac complimented Belushi really nice in this movie
Was this review helpful to you?
Helpful
Unhelpful"
Gang Related (1997),"Dad E
9 months ago
RIP PAC. The greatest to ever do it.
2 people found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"Adrian Larranaga
9 months ago
1 of the best 2pac movies ever
2 people found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"Zachery Sharp
a year ago
Great but idk why the bongo drums are being played the whole time. Lol
1 person found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"Alfred Kabba Swaray
4 years ago
100% classic, I love this movie
2 people found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"KB
9 months ago
It was ok. Watch if there's absolutely nothing else on.
Was this review helpful to you?
Helpful
Unhelpful"
Gang Related (1997),"Robert Campbell
a year ago
Not sure who to cheer for in this one.
Was this review helpful to you?
Helpful
Unhelpful"
Gang Related (1997),"BRYANT .J JETER
4 years ago
This movie was before its time, R.I.P. 2PAC.
3 people found this helpful.
Helpful
Unhelpful"
Gang Related (1997),"leonard bangura
2 years ago
Pac was a talented actor, gone to soon Rip.
2 people found this helpful.
Helpful
Unhelpful"
Before and After (1996),"JAMES BOND
5 months ago
Fricking dreadful daytime tv fare, except that it has 2 big name actors playing the parents of an apparently pretty  (and yes, pretty to look at) brain-dead boy who more or less accidentally killed his girlfriend. None of it convinces. Even Meryl Streep, normally someone who amazes, seems like she can’t really be bothered using her normal acting skills. It’s just dreary. How can you not agonise for years over causing someone’s death? He gets over it real quick. At the end the whole family presen ...MORE
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"Jerry Dykman
5 months ago
I despised Furlong in Terminator with his sullen humourless eyes and hair hanging in front of his face.
I loved the performance of his little sister. Neeson always plays a control freak who has “acquired
 certain skills” Merryl Streep is A list as always.
The plot is drama drama drama. All Jake had to do was report an accident. Two stars out of five.
1 person found this helpful.
Helpful
Unhelpful"
Before and After (1996),"Kathleen Chaney
3 months ago
One of the most poorly done movies I've ever seen.  When Jacob showed up,  I thought he was extremely miscast.  The fact the he impregnated a girl was not believable ...it was so poorly written that even Meryl Steep couldn't save it.  Why do they show movies that no one ever heard of that were so badly done?
Bring back movies that are beautiful and inspirational in these dire days, instead of running these bad films.
1 person found this helpful.
Helpful
Unhelpful"
Before and After (1996),"Mike Stirewalt
a year ago
As with another reviewer I found the underlying plot unbelievable but the acting convinced me otherwise.  I consider that pretty good acting to fool me as well as they did.  I really despised the angry, dominating character that Liam plays . . . which means he did a good job, que no?
7 people found this helpful.
Helpful
Unhelpful"
Before and After (1996),"Marlon Oneil
9 months ago
This Movie was a waste of time watching, all of this was an accident and the family is going through this drama. I cannot believe that these two great actors were in this terrible movie. This was painful to watch no point to it, after all this lying by the father and covering up it end up horrible. You cannot tell me that the son was not mentally disturbed. I give this movie - 100.
9 people found this helpful.
Helpful
Unhelpful"
Before and After (1996),"FIrenze Renze
5 years ago
Great movie! A very true family oriented film. The values and principle in the story is so very admiring, sad to say, they don't exist anymore in today's generation ("",)
12 people found this helpful.
Helpful
Unhelpful"
Before and After (1996),"Olaf Slartibartfast
9 months ago
How come that the complete cast of this movie was acting so terribly bad?? It seemed to me everyone was reading his text from a dirty teleprompter. Meryl Streep played, as usual, a very annoying character. Liam Neeson acting very unconvincingly too. False sentiment all over the movie, no clear message at the end. Very bad.
4 people found this helpful.
Helpful
Unhelpful"
Before and After (1996),"Jerod Starkey
a year ago
There's a nostalgia to the way this 90s drama is acted out. When their son gets wrapped up in the death of a teenage girl, Streep and Neeson juggle how to save him. Kids aren't great actors, but it's a good novel turned film.
2 people found this helpful.
Helpful
Unhelpful"
Before and After (1996),"Felisa Daskeo
a year ago
Great movie and great actors. The story was smooth, very interesting story portrayed by the best actors. I love it.
3 people found this helpful.
Helpful
Unhelpful"
Before and After (1996),"Theo Nel
8 months ago
Terrible movie and complete waste of time. Bad plot with unrealistic reactions. So many mistakes in how situations are portrayed that are not correct. People do not react this way in real life. So a bad script and director. So many things wrong here.
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"Ruby Adam
9 months ago
A very good movie with amazing actors and a great plot. Would definitely recommend it.:)
5 people found this helpful.
Helpful
Unhelpful"
Before and After (1996),"Terry Alexander
11 months ago
The movie story is very good and Streep and Liam are among the best in their field.
1 person found this helpful.
Helpful
Unhelpful"
Before and After (1996),"P Erickson
3 weeks ago
I couldn't believe all of this talent could be in the same bad movie. Was it the direction or the script? First viewing 2024.
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"karen robinson
7 months ago
Dreadfull dont watch it cant believe they play music so loud you can not here what they are saying at poigiant moments absolutley ridiculous
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"jim barrie
8 months ago
Don't waste your time watching this movie!
Meryl Streep and Liam Neeson icouldn
Save the  film from be6 a flop.
Was this review helpful to you?
Helpful
Unhelpful"
Before and After (1996),"Talin Agon
2 months ago
Horrendous movie. For me, what made me so angry was how emotional the detective/cop was at the beginning, it was so unbelievable and ridiculous.
Was this review helpful to you?
Helpful
Unhelpful"
